Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,Phonological_Similarity_mean,Phonological_Similarity_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
821.0,,,,,,,,delta_rise=1.0_fall=0.0,17,1.2777777777777777,0.6502611061510903
821.0,,,,,,,,delta_rise=1.0_fall=0.25,16,1.3529411764705883,0.7624400821656306
821.0,,,,,,,,delta_rise=1.0_fall=0.5,15,1.4375,0.9333240326917549
821.0,,,,,,,,delta_rise=1.0_fall=0.75,14,1.5333333333333334,1.0873004286866732
821.0,,,,,,,,delta_rise=1.0_fall=1.0,14,1.5333333333333334,1.0873004286866732
821.0,,,,,,,,multimodal_alpha=0.0,3,5.75,4.437059837324712
821.0,,,,,,,,multimodal_alpha=0.1,8,2.5555555555555554,0.9558139185602919
821.0,,,,,,,,multimodal_alpha=0.2,8,2.5555555555555554,0.9558139185602919
821.0,,,,,,,,multimodal_alpha=0.30000000000000004,8,2.5555555555555554,0.9558139185602919
821.0,,,,,,,,multimodal_alpha=0.4,8,2.5555555555555554,0.9558139185602919
821.0,,,,,,,,multimodal_alpha=0.5,8,2.5555555555555554,0.9558139185602919
821.0,,,,,,,,multimodal_alpha=0.6000000000000001,8,2.5555555555555554,0.6849348892187751
821.0,,,,,,,,multimodal_alpha=0.7000000000000001,6,3.2857142857142856,0.880630571852711
821.0,,,,,,,,multimodal_alpha=0.8,6,3.2857142857142856,0.880630571852711
821.0,,,,,,,,multimodal_alpha=0.9,6,3.2857142857142856,0.880630571852711
821.0,,,,,,,,multimodal_alpha=1.0,6,3.2857142857142856,0.880630571852711
821.0,,,,,,,,norms_associative,15,1.5333333333333334,0.8055363982396381
821.0,,,,,,,,norms_categorical,15,1.5333333333333334,0.8844332774281067
821.0,,,,,,,,simdrop,6,3.2857142857142856,0.880630571852711
823.0,0.4640756528747546,0.07876644411956085,6.164480061583804,0.928231962463439,0.21985,0.07338334279657749,17.0,delta_rise=0.0_fall=0.0,7,2.4285714285714284,1.3997084244475304
823.0,,,,,,,,delta_rise=0.0_fall=0.25,7,2.4285714285714284,1.3997084244475304
823.0,,,,,,,,delta_rise=0.0_fall=0.5,7,2.4285714285714284,1.3997084244475304
823.0,,,,,,,,delta_rise=0.0_fall=0.75,7,2.4285714285714284,1.3997084244475304
823.0,,,,,,,,delta_rise=0.0_fall=1.0,7,2.4285714285714284,1.3997084244475304
823.0,,,,,,,,delta_rise=0.25_fall=0.0,7,2.4285714285714284,1.3997084244475304
823.0,,,,,,,,delta_rise=0.25_fall=0.25,7,2.4285714285714284,1.3997084244475304
823.0,,,,,,,,delta_rise=0.25_fall=0.5,7,2.4285714285714284,1.3997084244475304
823.0,,,,,,,,delta_rise=0.25_fall=0.75,7,2.4285714285714284,1.3997084244475304
823.0,,,,,,,,delta_rise=0.25_fall=1.0,7,2.4285714285714284,1.3997084244475304
823.0,,,,,,,,delta_rise=0.5_fall=0.0,7,2.4285714285714284,1.3997084244475304
823.0,,,,,,,,delta_rise=0.5_fall=0.25,7,2.4285714285714284,1.3997084244475304
823.0,,,,,,,,delta_rise=0.5_fall=0.5,7,2.4285714285714284,1.3997084244475304
823.0,,,,,,,,delta_rise=0.5_fall=0.75,7,2.4285714285714284,1.3997084244475304
823.0,,,,,,,,delta_rise=0.5_fall=1.0,7,2.4285714285714284,1.3997084244475304
823.0,,,,,,,,delta_rise=0.75_fall=0.0,8,2.125,1.2686114456365274
823.0,,,,,,,,delta_rise=0.75_fall=0.25,8,2.125,1.2686114456365274
823.0,,,,,,,,delta_rise=0.75_fall=0.5,8,2.125,1.2686114456365274
823.0,,,,,,,,delta_rise=0.75_fall=0.75,8,2.125,1.2686114456365274
823.0,,,,,,,,delta_rise=0.75_fall=1.0,8,2.125,1.2686114456365274
823.0,,,,,,,,delta_rise=1.0_fall=0.0,8,2.125,1.2686114456365274
823.0,,,,,,,,delta_rise=1.0_fall=0.25,8,2.125,1.2686114456365274
823.0,,,,,,,,delta_rise=1.0_fall=0.5,8,2.125,1.2686114456365274
823.0,,,,,,,,delta_rise=1.0_fall=0.75,8,2.125,1.2686114456365274
823.0,,,,,,,,delta_rise=1.0_fall=1.0,8,2.125,1.2686114456365274
823.0,,,,,,,,multimodal_alpha=0.0,0,17.0,0.0
823.0,,,,,,,,multimodal_alpha=0.1,4,3.4,1.4966629547095764
823.0,,,,,,,,multimodal_alpha=0.2,4,3.4,1.4966629547095764
823.0,,,,,,,,multimodal_alpha=0.30000000000000004,4,3.4,1.4966629547095764
823.0,,,,,,,,multimodal_alpha=0.4,4,3.4,1.4966629547095764
823.0,,,,,,,,multimodal_alpha=0.5,4,3.4,1.4966629547095764
823.0,,,,,,,,multimodal_alpha=0.6000000000000001,4,3.4,1.4966629547095764
823.0,,,,,,,,multimodal_alpha=0.7000000000000001,4,3.4,1.3564659966250538
823.0,,,,,,,,multimodal_alpha=0.8,5,2.8333333333333335,0.8975274678557507
823.0,,,,,,,,multimodal_alpha=0.9,5,2.8333333333333335,0.8975274678557507
823.0,,,,,,,,multimodal_alpha=1.0,4,3.4,1.2000000000000002
823.0,,,,,,,,norms_associative,4,3.4,1.2000000000000002
823.0,,,,,,,,norms_categorical,4,3.4,1.2000000000000002
823.0,,,,,,,,simdrop,4,3.4,1.2000000000000002
825.0,0.3895062244157486,0.08219884230452025,6.335191190874768,0.8123899256643643,0.216675,0.04081122190443866,14.0,delta_rise=0.0_fall=0.0,5,2.3333333333333335,1.247219128924647
825.0,,,,,,,,delta_rise=0.0_fall=0.25,5,2.3333333333333335,1.247219128924647
825.0,,,,,,,,delta_rise=0.0_fall=0.5,5,2.3333333333333335,1.247219128924647
825.0,,,,,,,,delta_rise=0.0_fall=0.75,3,3.5,2.29128784747792
825.0,,,,,,,,delta_rise=0.0_fall=1.0,3,3.5,2.29128784747792
825.0,,,,,,,,delta_rise=0.25_fall=0.0,5,2.3333333333333335,1.247219128924647
825.0,,,,,,,,delta_rise=0.25_fall=0.25,5,2.3333333333333335,1.247219128924647
825.0,,,,,,,,delta_rise=0.25_fall=0.5,5,2.3333333333333335,1.247219128924647
825.0,,,,,,,,delta_rise=0.25_fall=0.75,3,3.5,2.29128784747792
825.0,,,,,,,,delta_rise=0.25_fall=1.0,3,3.5,2.29128784747792
825.0,,,,,,,,delta_rise=0.5_fall=0.0,5,2.3333333333333335,1.247219128924647
825.0,,,,,,,,delta_rise=0.5_fall=0.25,5,2.3333333333333335,1.247219128924647
825.0,,,,,,,,delta_rise=0.5_fall=0.5,5,2.3333333333333335,1.247219128924647
825.0,,,,,,,,delta_rise=0.5_fall=0.75,3,3.5,2.29128784747792
825.0,,,,,,,,delta_rise=0.5_fall=1.0,3,3.5,2.29128784747792
825.0,,,,,,,,delta_rise=0.75_fall=0.0,6,2.0,1.0690449676496976
825.0,,,,,,,,delta_rise=0.75_fall=0.25,6,2.0,1.0690449676496976
825.0,,,,,,,,delta_rise=0.75_fall=0.5,6,2.0,1.0690449676496976
825.0,,,,,,,,delta_rise=0.75_fall=0.75,3,3.5,2.29128784747792
825.0,,,,,,,,delta_rise=0.75_fall=1.0,3,3.5,2.29128784747792
825.0,,,,,,,,delta_rise=1.0_fall=0.0,9,1.4,0.9165151389911681
825.0,,,,,,,,delta_rise=1.0_fall=0.25,9,1.4,0.9165151389911681
825.0,,,,,,,,delta_rise=1.0_fall=0.5,9,1.4,0.9165151389911681
825.0,,,,,,,,delta_rise=1.0_fall=0.75,4,2.8,2.4
825.0,,,,,,,,delta_rise=1.0_fall=1.0,4,2.8,2.4
825.0,,,,,,,,multimodal_alpha=0.0,2,4.666666666666667,3.8586123009300755
825.0,,,,,,,,multimodal_alpha=0.1,4,2.8,1.16619037896906
825.0,,,,,,,,multimodal_alpha=0.2,4,2.8,1.16619037896906
825.0,,,,,,,,multimodal_alpha=0.30000000000000004,4,2.8,1.16619037896906
825.0,,,,,,,,multimodal_alpha=0.4,4,2.8,1.16619037896906
825.0,,,,,,,,multimodal_alpha=0.5,4,2.8,1.16619037896906
825.0,,,,,,,,multimodal_alpha=0.6000000000000001,3,3.5,2.29128784747792
825.0,,,,,,,,multimodal_alpha=0.7000000000000001,4,2.8,1.16619037896906
825.0,,,,,,,,multimodal_alpha=0.8,4,2.8,1.16619037896906
825.0,,,,,,,,multimodal_alpha=0.9,4,2.8,1.16619037896906
825.0,,,,,,,,multimodal_alpha=1.0,4,2.8,1.16619037896906
825.0,,,,,,,,norms_associative,7,2.0,0.9258200997725514
825.0,,,,,,,,norms_categorical,7,2.0,0.9258200997725514
825.0,,,,,,,,simdrop,4,2.8,1.16619037896906
826.0,0.4201328736310239,0.10277656889730881,6.0210865675481,0.774794540879307,0.21344285714285713,0.07670297380464587,16.0,delta_rise=0.0_fall=0.0,10,1.6,0.66332495807108
826.0,,,,,,,,delta_rise=0.0_fall=0.25,9,1.7777777777777777,0.9162456945817024
826.0,,,,,,,,delta_rise=0.0_fall=0.5,7,2.2857142857142856,1.4846149779161804
826.0,,,,,,,,delta_rise=0.0_fall=0.75,7,2.2857142857142856,1.4846149779161804
826.0,,,,,,,,delta_rise=0.0_fall=1.0,7,2.2857142857142856,1.4846149779161804
826.0,,,,,,,,delta_rise=0.25_fall=0.0,10,1.6,0.66332495807108
826.0,,,,,,,,delta_rise=0.25_fall=0.25,9,1.7777777777777777,0.9162456945817024
826.0,,,,,,,,delta_rise=0.25_fall=0.5,7,2.2857142857142856,1.4846149779161804
826.0,,,,,,,,delta_rise=0.25_fall=0.75,7,2.2857142857142856,1.4846149779161804
826.0,,,,,,,,delta_rise=0.25_fall=1.0,7,2.2857142857142856,1.4846149779161804
826.0,,,,,,,,delta_rise=0.5_fall=0.0,10,1.6,0.66332495807108
826.0,,,,,,,,delta_rise=0.5_fall=0.25,9,1.7777777777777777,0.9162456945817024
826.0,,,,,,,,delta_rise=0.5_fall=0.5,7,2.2857142857142856,1.4846149779161804
826.0,,,,,,,,delta_rise=0.5_fall=0.75,7,2.2857142857142856,1.4846149779161804
826.0,,,,,,,,delta_rise=0.5_fall=1.0,7,2.2857142857142856,1.4846149779161804
826.0,,,,,,,,delta_rise=0.75_fall=0.0,10,1.6,0.66332495807108
826.0,,,,,,,,delta_rise=0.75_fall=0.25,9,1.7777777777777777,0.9162456945817024
826.0,,,,,,,,delta_rise=0.75_fall=0.5,7,2.2857142857142856,1.4846149779161804
826.0,,,,,,,,delta_rise=0.75_fall=0.75,7,2.2857142857142856,1.4846149779161804
826.0,,,,,,,,delta_rise=0.75_fall=1.0,7,2.2857142857142856,1.4846149779161804
826.0,,,,,,,,delta_rise=1.0_fall=0.0,10,1.6,0.66332495807108
826.0,,,,,,,,delta_rise=1.0_fall=0.25,9,1.7777777777777777,0.9162456945817024
826.0,,,,,,,,delta_rise=1.0_fall=0.5,7,2.2857142857142856,1.4846149779161804
826.0,,,,,,,,delta_rise=1.0_fall=0.75,7,2.2857142857142856,1.4846149779161804
826.0,,,,,,,,delta_rise=1.0_fall=1.0,7,2.2857142857142856,1.4846149779161804
826.0,,,,,,,,multimodal_alpha=0.0,3,4.0,0.7071067811865476
826.0,,,,,,,,multimodal_alpha=0.1,4,3.2,0.7483314773547882
826.0,,,,,,,,multimodal_alpha=0.2,4,3.2,0.7483314773547882
826.0,,,,,,,,multimodal_alpha=0.30000000000000004,4,3.2,1.16619037896906
826.0,,,,,,,,multimodal_alpha=0.4,4,3.2,1.16619037896906
826.0,,,,,,,,multimodal_alpha=0.5,4,3.2,1.16619037896906
826.0,,,,,,,,multimodal_alpha=0.6000000000000001,3,4.0,1.224744871391589
826.0,,,,,,,,multimodal_alpha=0.7000000000000001,3,4.0,1.224744871391589
826.0,,,,,,,,multimodal_alpha=0.8,3,4.0,1.224744871391589
826.0,,,,,,,,multimodal_alpha=0.9,4,3.2,1.16619037896906
826.0,,,,,,,,multimodal_alpha=1.0,3,4.0,1.5811388300841898
826.0,,,,,,,,norms_associative,8,2.0,1.6583123951777
826.0,,,,,,,,norms_categorical,7,2.2857142857142856,1.6659862556700857
826.0,,,,,,,,simdrop,3,4.0,1.5811388300841898
827.0,0.43309174202264583,0.1530522744494203,5.670883642176643,1.0667097493961597,0.19068000000000002,0.06866350801796636,35.0,delta_rise=0.0_fall=0.0,18,1.8421052631578947,0.7443229275647869
827.0,,,,,,,,delta_rise=0.0_fall=0.25,17,1.9444444444444444,1.0258991840344103
827.0,,,,,,,,delta_rise=0.0_fall=0.5,15,2.1875,1.3331705629813464
827.0,,,,,,,,delta_rise=0.0_fall=0.75,11,2.9166666666666665,1.6562172428626494
827.0,,,,,,,,delta_rise=0.0_fall=1.0,9,3.5,1.8027756377319946
827.0,,,,,,,,delta_rise=0.25_fall=0.0,19,1.75,0.7664854858377946
827.0,,,,,,,,delta_rise=0.25_fall=0.25,18,1.8421052631578947,1.0393904030595527
827.0,,,,,,,,delta_rise=0.25_fall=0.5,15,2.1875,1.3331705629813464
827.0,,,,,,,,delta_rise=0.25_fall=0.75,11,2.9166666666666665,1.6562172428626494
827.0,,,,,,,,delta_rise=0.25_fall=1.0,9,3.5,1.8027756377319946
827.0,,,,,,,,delta_rise=0.5_fall=0.0,20,1.6666666666666667,0.7126966450997984
827.0,,,,,,,,delta_rise=0.5_fall=0.25,19,1.75,0.9937303457175896
827.0,,,,,,,,delta_rise=0.5_fall=0.5,16,2.0588235294117645,1.2588785034725116
827.0,,,,,,,,delta_rise=0.5_fall=0.75,12,2.6923076923076925,1.635407048113023
827.0,,,,,,,,delta_rise=0.5_fall=1.0,10,3.1818181818181817,1.8497263590341642
827.0,,,,,,,,delta_rise=0.75_fall=0.0,22,1.5909090909090908,0.6508100483307434
827.0,,,,,,,,delta_rise=0.75_fall=0.25,21,1.6666666666666667,0.9428090415820632
827.0,,,,,,,,delta_rise=0.75_fall=0.5,18,1.9444444444444444,1.1290223018278651
827.0,,,,,,,,delta_rise=0.75_fall=0.75,14,2.5,1.4516001023501126
827.0,,,,,,,,delta_rise=0.75_fall=1.0,12,2.9166666666666665,1.70579079087156
827.0,,,,,,,,delta_rise=1.0_fall=0.0,23,1.5217391304347827,0.6507230237867725
827.0,,,,,,,,delta_rise=1.0_fall=0.25,22,1.5909090909090908,0.9370694603676502
827.0,,,,,,,,delta_rise=1.0_fall=0.5,19,1.8421052631578947,1.1361596392064686
827.0,,,,,,,,delta_rise=1.0_fall=0.75,15,2.3333333333333335,1.4907119849998596
827.0,,,,,,,,delta_rise=1.0_fall=1.0,12,2.9166666666666665,1.70579079087156
827.0,,,,,,,,multimodal_alpha=0.0,5,5.833333333333333,3.975620147292188
827.0,,,,,,,,multimodal_alpha=0.1,12,2.6923076923076925,0.910166120476864
827.0,,,,,,,,multimodal_alpha=0.2,12,2.6923076923076925,0.910166120476864
827.0,,,,,,,,multimodal_alpha=0.30000000000000004,11,2.9166666666666665,0.9537935951882998
827.0,,,,,,,,multimodal_alpha=0.4,11,2.9166666666666665,0.8620067027323834
827.0,,,,,,,,multimodal_alpha=0.5,11,2.9166666666666665,0.8620067027323834
827.0,,,,,,,,multimodal_alpha=0.6000000000000001,12,2.6923076923076925,0.8213137116947162
827.0,,,,,,,,multimodal_alpha=0.7000000000000001,12,2.6923076923076925,0.9910845174403944
827.0,,,,,,,,multimodal_alpha=0.8,12,2.6923076923076925,0.9910845174403944
827.0,,,,,,,,multimodal_alpha=0.9,12,2.6923076923076925,0.9910845174403944
827.0,,,,,,,,multimodal_alpha=1.0,12,2.6923076923076925,0.9910845174403944
827.0,,,,,,,,norms_associative,16,2.0588235294117645,1.7977302105807205
827.0,,,,,,,,norms_categorical,16,2.0588235294117645,1.7977302105807205
827.0,,,,,,,,simdrop,12,2.6923076923076925,0.9910845174403944
829.0,0.37844663247345894,0.0991768205252994,6.00114354605004,0.8067488666656022,0.29164999999999996,0.05890199487283942,20.0,delta_rise=0.0_fall=0.0,9,2.0,0.7745966692414834
829.0,,,,,,,,delta_rise=0.0_fall=0.25,9,2.0,0.7745966692414834
829.0,,,,,,,,delta_rise=0.0_fall=0.5,9,2.0,0.7745966692414834
829.0,,,,,,,,delta_rise=0.0_fall=0.75,7,2.5,1.224744871391589
829.0,,,,,,,,delta_rise=0.0_fall=1.0,5,3.3333333333333335,2.2110831935702664
829.0,,,,,,,,delta_rise=0.25_fall=0.0,10,2.0,0.7745966692414834
829.0,,,,,,,,delta_rise=0.25_fall=0.25,10,2.0,0.7745966692414834
829.0,,,,,,,,delta_rise=0.25_fall=0.5,10,2.0,0.7745966692414834
829.0,,,,,,,,delta_rise=0.25_fall=0.75,7,2.5,1.224744871391589
829.0,,,,,,,,delta_rise=0.25_fall=1.0,5,3.3333333333333335,2.2110831935702664
829.0,,,,,,,,delta_rise=0.5_fall=0.0,11,1.8181818181818181,0.8331955809010619
829.0,,,,,,,,delta_rise=0.5_fall=0.25,11,1.8181818181818181,0.8331955809010619
829.0,,,,,,,,delta_rise=0.5_fall=0.5,11,1.8181818181818181,0.8331955809010619
829.0,,,,,,,,delta_rise=0.5_fall=0.75,10,2.0,1.2649110640673518
829.0,,,,,,,,delta_rise=0.5_fall=1.0,8,2.5,2.23606797749979
829.0,,,,,,,,delta_rise=0.75_fall=0.0,12,1.6666666666666667,0.8498365855987975
829.0,,,,,,,,delta_rise=0.75_fall=0.25,12,1.6666666666666667,0.8498365855987975
829.0,,,,,,,,delta_rise=0.75_fall=0.5,12,1.6666666666666667,0.8498365855987975
829.0,,,,,,,,delta_rise=0.75_fall=0.75,12,1.6666666666666667,0.8498365855987975
829.0,,,,,,,,delta_rise=0.75_fall=1.0,10,2.0,1.5491933384829668
829.0,,,,,,,,delta_rise=1.0_fall=0.0,12,1.6666666666666667,0.8498365855987975
829.0,,,,,,,,delta_rise=1.0_fall=0.25,12,1.6666666666666667,0.8498365855987975
829.0,,,,,,,,delta_rise=1.0_fall=0.5,12,1.6666666666666667,0.8498365855987975
829.0,,,,,,,,delta_rise=1.0_fall=0.75,12,1.6666666666666667,0.8498365855987975
829.0,,,,,,,,delta_rise=1.0_fall=1.0,10,2.0,1.5491933384829668
829.0,,,,,,,,multimodal_alpha=0.0,0,20.0,0.0
829.0,,,,,,,,multimodal_alpha=0.1,6,2.857142857142857,1.2453996981544782
829.0,,,,,,,,multimodal_alpha=0.2,6,2.857142857142857,1.2453996981544782
829.0,,,,,,,,multimodal_alpha=0.30000000000000004,6,2.857142857142857,1.2453996981544782
829.0,,,,,,,,multimodal_alpha=0.4,6,2.857142857142857,1.2453996981544782
829.0,,,,,,,,multimodal_alpha=0.5,6,2.857142857142857,1.2453996981544782
829.0,,,,,,,,multimodal_alpha=0.6000000000000001,6,2.857142857142857,1.2453996981544782
829.0,,,,,,,,multimodal_alpha=0.7000000000000001,6,2.857142857142857,1.2453996981544782
829.0,,,,,,,,multimodal_alpha=0.8,7,2.5,0.8660254037844386
829.0,,,,,,,,multimodal_alpha=0.9,7,2.5,0.8660254037844386
829.0,,,,,,,,multimodal_alpha=1.0,7,2.5,0.8660254037844386
829.0,,,,,,,,norms_associative,10,2.0,1.2649110640673518
829.0,,,,,,,,norms_categorical,10,2.0,1.2649110640673518
829.0,,,,,,,,simdrop,7,2.5,0.8660254037844386
833.0,0.4107220424930668,0.10350199009434376,6.1240530161027005,1.1494443551906228,0.21430000000000002,0.06183421383020891,20.0,delta_rise=0.0_fall=0.0,11,1.8181818181818181,1.2662171161076472
833.0,,,,,,,,delta_rise=0.0_fall=0.25,11,1.8181818181818181,1.2662171161076472
833.0,,,,,,,,delta_rise=0.0_fall=0.5,9,2.0,1.3416407864998738
833.0,,,,,,,,delta_rise=0.0_fall=0.75,9,2.0,1.3416407864998738
833.0,,,,,,,,delta_rise=0.0_fall=1.0,9,2.0,1.3416407864998738
833.0,,,,,,,,delta_rise=0.25_fall=0.0,11,1.8181818181818181,1.2662171161076472
833.0,,,,,,,,delta_rise=0.25_fall=0.25,11,1.8181818181818181,1.2662171161076472
833.0,,,,,,,,delta_rise=0.25_fall=0.5,9,2.0,1.3416407864998738
833.0,,,,,,,,delta_rise=0.25_fall=0.75,9,2.0,1.3416407864998738
833.0,,,,,,,,delta_rise=0.25_fall=1.0,9,2.0,1.3416407864998738
833.0,,,,,,,,delta_rise=0.5_fall=0.0,11,1.8181818181818181,1.2662171161076472
833.0,,,,,,,,delta_rise=0.5_fall=0.25,11,1.8181818181818181,1.2662171161076472
833.0,,,,,,,,delta_rise=0.5_fall=0.5,9,2.0,1.3416407864998738
833.0,,,,,,,,delta_rise=0.5_fall=0.75,9,2.0,1.3416407864998738
833.0,,,,,,,,delta_rise=0.5_fall=1.0,9,2.0,1.3416407864998738
833.0,,,,,,,,delta_rise=0.75_fall=0.0,11,1.8181818181818181,1.2662171161076472
833.0,,,,,,,,delta_rise=0.75_fall=0.25,11,1.8181818181818181,1.2662171161076472
833.0,,,,,,,,delta_rise=0.75_fall=0.5,9,2.0,1.3416407864998738
833.0,,,,,,,,delta_rise=0.75_fall=0.75,9,2.0,1.3416407864998738
833.0,,,,,,,,delta_rise=0.75_fall=1.0,9,2.0,1.3416407864998738
833.0,,,,,,,,delta_rise=1.0_fall=0.0,11,1.8181818181818181,1.2662171161076472
833.0,,,,,,,,delta_rise=1.0_fall=0.25,11,1.8181818181818181,1.2662171161076472
833.0,,,,,,,,delta_rise=1.0_fall=0.5,9,2.0,1.3416407864998738
833.0,,,,,,,,delta_rise=1.0_fall=0.75,9,2.0,1.3416407864998738
833.0,,,,,,,,delta_rise=1.0_fall=1.0,9,2.0,1.3416407864998738
833.0,,,,,,,,multimodal_alpha=0.0,0,20.0,0.0
833.0,,,,,,,,multimodal_alpha=0.1,3,5.0,1.224744871391589
833.0,,,,,,,,multimodal_alpha=0.2,3,5.0,1.224744871391589
833.0,,,,,,,,multimodal_alpha=0.30000000000000004,3,5.0,1.224744871391589
833.0,,,,,,,,multimodal_alpha=0.4,3,5.0,1.224744871391589
833.0,,,,,,,,multimodal_alpha=0.5,3,5.0,1.224744871391589
